file, #v, #c
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-5.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-6.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-4.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-8-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-3-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-8-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-1-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-6-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-6.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-4-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-1.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-6-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-7-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-9.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-9-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-5-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-7.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-1-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-8-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-2.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-9-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-10-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-4.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-2-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-5-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-6-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-8.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-2-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-40.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-10-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-8-UC-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-1-UC-30.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-4-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-7.cnf, 140, 350
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-3-UC-20.cnf, 140, 350
cnf/lagniez/BayesianNetwork/Ace/fs-13.net.cnf, 21788, 37154
cnf/lagniez/BayesianNetwork/Ace/mastermind_10_08_03.net.cnf, 5887, 12901
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_02.net.cnf, 82786, 169415
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_01.net.cnf, 78650, 160055
cnf/lagniez/BayesianNetwork/Ace/mastermind_03_08_05.net.cnf, 7564, 17690
cnf/lagniez/BayesianNetwork/Ace/mastermind_03_08_04.net.cnf, 4720, 10920
cnf/lagniez/BayesianNetwork/Ace/fs-19.net.cnf, 65930, 113924
cnf/lagniez/BayesianNetwork/Ace/fs-25.net.cnf, 147800, 257150
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_01.net.cnf, 1411, 2737
cnf/lagniez/BayesianNetwork/Ace/fs-28.net.cnf, 206528, 360164
cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf, 3710, 6104
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_03.net.cnf, 119003, 247486
cnf/lagniez/BayesianNetwork/Ace/fs-16.net.cnf, 39872, 68528
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_02.net.cnf, 113870, 235801
cnf/lagniez/BayesianNetwork/Ace/blockmap_20_03.net.cnf, 86889, 178682
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_03.net.cnf, 13786, 28826
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_03.net.cnf, 2055, 4143
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_03.net.cnf, 37709, 78239
cnf/lagniez/BayesianNetwork/Ace/fs-10.net.cnf, 10220, 17210
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_02.net.cnf, 12562, 26022
cnf/lagniez/BayesianNetwork/Ace/fs-01.net.cnf, 32, 38
cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf, 5484, 12596
cnf/lagniez/BayesianNetwork/Ace/mastermind_06_08_03.net.cnf, 3979, 8833
cnf/lagniez/BayesianNetwork/Ace/fs-22.net.cnf, 101420, 175934
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_02.net.cnf, 35386, 72866
cnf/lagniez/BayesianNetwork/Ace/mastermind_05_08_03.net.cnf, 3502, 7816
cnf/lagniez/BayesianNetwork/Ace/blockmap_05_02.net.cnf, 1738, 3452
cnf/lagniez/BayesianNetwork/Ace/blockmap_22_01.net.cnf, 108698, 224008
cnf/lagniez/BayesianNetwork/Ace/blockmap_15_01.net.cnf, 33035, 67424
cnf/lagniez/BayesianNetwork/Ace/blockmap_10_01.net.cnf, 11328, 23175
cnf/lagniez/BayesianNetwork/Ace/fs-29.net.cnf, 229100, 399794
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-5-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-5-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-5-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-1-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-9-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-9-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-3-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-10-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-9-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-10-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-5-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-6-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-2-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-8-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-6-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-5-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-5-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-7-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-8-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-3-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-4-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-9-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-9-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-8-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-3-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-3-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-6-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-1-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-6-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-5-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-4-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-4-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-7-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-9-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-6-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-1-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-3-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-5-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-3-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-3-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-2-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-7-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-3-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-3-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-5-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-9-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-7-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-10-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-4-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-3-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-3-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-10-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-6-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-1-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-1-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-8-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-2-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-4-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-3-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-7-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-4-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-10-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-6-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-4-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-4-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-2-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-5-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-7-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-6-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-2-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-2-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-8-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-1-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-3-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-1-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-1-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-3-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-8-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-1-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-1-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-6-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-8-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-6-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-4-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-2-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-5-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-8-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-10-q.cnf, 3025, 4800
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-10-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-1-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-10-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-3-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-9-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-4-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-10-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-8-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-1-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-4-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-1-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-3-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-7-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-2-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-9-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-9-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-7-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-8-q.cnf, 1729, 2736
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-2-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-4-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-4-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-7-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-6-q.cnf, 1065, 1680
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-6-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-1-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-7-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-9-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-6-q.cnf, 3276, 5200
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-3-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-9-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-8-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-5-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-9-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-4-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-6-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-8-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-8-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-9-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-4-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-8-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-2-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-2-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-9-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf, 2121, 3360
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-10-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-2-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-2-q.cnf, 1920, 3040
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-8-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-3-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-7-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-4-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-2-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-5-q.cnf, 2784, 4416
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-5-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-2-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-6-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-7-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-1-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-7-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-8-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-7-q.cnf, 2553, 4048
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-8-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-6-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-1-q.cnf, 924, 1456
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-6-q.cnf, 5644, 8976
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-2-q.cnf, 12300, 19600
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-1-q.cnf, 1548, 2448
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-8-q.cnf, 460, 720
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-10-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-2-q.cnf, 2332, 3696
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-10-q.cnf, 1216, 1920
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-6-q.cnf, 8652, 13776
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf, 672, 1056
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-7-q.cnf, 4380, 6960
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-7-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-5-q.cnf, 7068, 11248
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-5-q.cnf, 1377, 2176
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf, 10396, 16560
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-4-q.cnf, 8652, 13776
